Time,Event context,Component,Event name,Description,Origin,IP address
"14/11/17, 10:42",File: Упражнение 5,File,Course module viewed,The user with id '6550' viewed the 'resource' activity with course module id '735'.,web,81.161.243.54
"14/11/17, 10:42",Course: Програмни езици,System,Course viewed,The user with id '6550' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 10:42",File: Лекция 5,File,Course module viewed,The user with id '6550' viewed the 'resource' activity with course module id '1579'.,web,81.161.243.54
"14/11/17, 10:42",File: Упражнение 5,File,Course module viewed,The user with id '6550' viewed the 'resource' activity with course module id '735'.,web,81.161.243.54
"14/11/17, 10:42",Course: Програмни езици,System,Course viewed,The user with id '6550' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 10:42",Course: Програмни езици,System,Course viewed,The user with id '6550' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 10:41",File: Пример,File,Course module viewed,The user with id '6548' viewed the 'resource' activity with course module id '1592'.,web,81.161.243.54
"14/11/17, 10:41",Course: Програмни езици,System,Course viewed,The user with id '6548' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 08:38",File: Пример,File,Course module viewed,The user with id '6519' viewed the 'resource' activity with course module id '1592'.,web,81.161.243.54
"14/11/17, 08:38",Course: Програмни езици,System,Course viewed,The user with id '6519' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 08:17",File: Упражнение 5,File,Course module viewed,The user with id '6530' viewed the 'resource' activity with course module id '735'.,web,85.118.68.163
"14/11/17, 08:17",File: Пример,File,Course module viewed,The user with id '6530' viewed the 'resource' activity with course module id '1592'.,web,85.118.68.163
"14/11/17, 08:17",File: Пример,File,Course module viewed,The user with id '6530' viewed the 'resource' activity with course module id '1593'.,web,85.118.68.163
"14/11/17, 08:17",Course: Програмни езици,System,Course viewed,The user with id '6530' viewed the course with id '49'.,web,85.118.68.163
"14/11/17, 08:17",File: Пример,File,Course module viewed,The user with id '6530' viewed the 'resource' activity with course module id '1592'.,web,85.118.68.163
"14/11/17, 08:17",Course: Програмни езици,System,Course viewed,The user with id '6530' viewed the course with id '49'.,web,85.118.68.163
"14/11/17, 08:17",File: Пример,File,Course module viewed,The user with id '6523' viewed the 'resource' activity with course module id '1592'.,web,81.161.243.54
"14/11/17, 08:16",Course: Програмни езици,System,Course viewed,The user with id '6523' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 08:15",Course: Програмни езици,System,Course viewed,The user with id '6515' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 08:15",File: Пример,File,Course module viewed,The user with id '6515' viewed the 'resource' activity with course module id '1592'.,web,81.161.243.54
"14/11/17, 08:14",Course: Програмни езици,System,Course viewed,The user with id '6515' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 08:13",File: Пример,File,Course module viewed,The user with id '6555' viewed the 'resource' activity with course module id '1592'.,web,81.161.243.54
"14/11/17, 08:13",File: Пример,File,Course module viewed,The user with id '6517' viewed the 'resource' activity with course module id '1592'.,web,81.161.243.54
"14/11/17, 08:13",Course: Програмни езици,System,Course viewed,The user with id '6555' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 08:13",Course: Програмни езици,System,Course viewed,The user with id '6517' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 08:13",File: Упражнение 5,File,Course module viewed,The user with id '6555' viewed the 'resource' activity with course module id '735'.,web,81.161.243.54
"14/11/17, 08:13",Course: Програмни езици,System,Course viewed,The user with id '6555' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 08:13",File: Пример,File,Course module viewed,The user with id '6555' viewed the 'resource' activity with course module id '1592'.,web,81.161.243.54
"14/11/17, 08:12",Course: Програмни езици,System,Course viewed,The user with id '6555' viewed the course with id '49'.,web,81.161.243.54
"14/11/17, 08:12",File: Упражнение 5,File,Course module viewed,The user with id '6530' viewed the 'resource' activity with course module id '735'.,web,85.118.68.163
"14/11/17, 08:11",Course: Програмни езици,System,Course viewed,The user with id '6530' viewed the course with id '49'.,web,85.118.68.163
"14/11/17, 07:38",File: Упражнение 6,File,Course module viewed,The user with id '6520' viewed the 'resource' activity with course module id '736'.,web,212.39.89.150
"14/11/17, 07:37",Course: Програмни езици,System,Course viewed,The user with id '6520' viewed the course with id '49'.,web,212.39.89.150
"13/11/17, 22:38",File: Пример,File,Course module viewed,The user with id '6530' viewed the 'resource' activity with course module id '1592'.,web,78.90.20.142
"13/11/17, 22:38",File: Пример,File,Course module viewed,The user with id '6530' viewed the 'resource' activity with course module id '1592'.,web,78.90.20.142
"13/11/17, 22:38",File: Упражнение 5,File,Course module viewed,The user with id '6530' viewed the 'resource' activity with course module id '735'.,web,78.90.20.142
"13/11/17, 22:38",Course: Програмни езици,System,Course viewed,The user with id '6530' viewed the course with id '49'.,web,78.90.20.142
"13/11/17, 18:51",File: Списък курсови задачи,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '1084'.,web,95.111.38.223
"13/11/17, 18:51",Course: Програмни езици,System,Course viewed,The user with id '6607' viewed the course with id '49'.,web,95.111.38.223
"13/11/17, 18:50",File: Примерна задача за изпит,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '905'.,web,95.111.38.223
"13/11/17, 18:50",File: Допълнителни задачи,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '1607'.,web,95.111.38.223
"13/11/17, 18:50",File: Допълнителни задачи,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '1607'.,web,95.111.38.223
"13/11/17, 18:49",File: Упражнения 9 и 10,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '1605'.,web,95.111.38.223
"13/11/17, 18:49",File: Упражнение 8,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '1594'.,web,95.111.38.223
"13/11/17, 18:49",File: Упражнение 7,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '737'.,web,95.111.38.223
"13/11/17, 18:49",File: Упражнение 6,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '736'.,web,95.111.38.223
"13/11/17, 18:48",File: Пример,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '1592'.,web,95.111.38.223
"13/11/17, 18:48",File: Упражнение 5,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '735'.,web,95.111.38.223
"13/11/17, 18:48",File: Упражнение 4,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '734'.,web,95.111.38.223
"13/11/17, 18:48",File: Упражнение 3,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '733'.,web,95.111.38.223
"13/11/17, 18:48",File: Упражнение 2,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '732'.,web,95.111.38.223
"13/11/17, 18:48",File: Упражнение 1,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '731'.,web,95.111.38.223
"13/11/17, 18:48",Course: Програмни езици,System,Course viewed,The user with id '6607' viewed the course with id '49'.,web,95.111.38.223
"13/11/17, 18:42",File: Упражнение 2,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '732'.,web,95.111.38.223
"13/11/17, 18:41",Course: Програмни езици,System,Course viewed,The user with id '6607' viewed the course with id '49'.,web,95.111.38.223
"13/11/17, 18:33",File: Упражнение 1,File,Course module viewed,The user with id '6607' viewed the 'resource' activity with course module id '731'.,web,95.111.38.223
"13/11/17, 18:33",Course: Програмни езици,System,Course viewed,The user with id '6607' viewed the course with id '49'.,web,95.111.38.223
"13/11/17, 12:27",Course: Програмни езици,System,Course viewed,The user with id '6519' viewed the course with id '49'.,web,93.123.86.4
"13/11/17, 12:27",File: Лекция 7,File,Course module viewed,The user with id '6519' viewed the 'resource' activity with course module id '1588'.,web,93.123.86.4
"13/11/17, 12:25",Course: Програмни езици,System,Course viewed,The user with id '6519' viewed the course with id '49'.,web,93.123.86.4
